Country Name,Country Code,Series Name,Series Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ecuador,ECU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,70.93118667,71.3854837,73.7010534,75.10152517,76.41589546,78.54901573,80.55069977,82.00180292,83.95904554,85.64073514,87.43770842,89.67107929,91.68642725,93.31784454,94.73425268,94.23076244
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.091801564,4.0156299,4.096776659,2.722877337,8.211020917,5.291308267,4.403526434,2.190063972,6.3571306,0.566491592,3.525298669,7.868140919,5.641962067,4.946511267,3.788868549,0.098872608
Ecuador,ECU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,68,58,55,64,58,40,41,43,42,40,40,42,44,42,40,39
Ecuador,ECU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,69.54,69.28,68.99,68.68,71.05,70.45,71.81,70.42,70.66,68.8,67.83,66.99,67.65,67.08,66.85,69.21
Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.5,28,26.6,25.4,24.4,23.5,22.6,21.7,20.8,19.9,19,18.1,17.3,16.6,15.9,15.4
Ecuador,ECU,People practicing open defecation (% of population),SH.STA.ODFC.ZS,13.91233815,13.12171368,12.3806742,11.67124613,10.96583086,10.26461644,9.567571061,8.874330967,8.185239066,7.500267776,6.819246968,6.146488612,5.479792218,4.815871921,4.154824209,3.496447184
Ecuador,ECU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,58.20304683,58.75802328,59.26655874,59.74420979,60.2214417,60.69800623,61.17390579,61.64964051,62.12471337,62.59912586,63.0731279,63.53851286,63.99779835,64.45679449,64.91525851,65.37367203
Ecuador,ECU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.70026501,0,0,0,0,19.91466892,0,0,0,0,19.97918812,19.321995,19.55771048,18.1186093,16.23418751,15.69970761
Ecuador,ECU,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.4111023,112.1068192,112.599678,111.7221222,110.6475296,109.874321,109.210762,110.0121078,107.6865463,112.23349,113.0802536,114.1176682,112.2776184,111.3694992,112.8784866,107.6838379
Ecuador,ECU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,57.70922852,58.03422165,59.09057999,58.69921875,59.36859131,62.00888062,64.27047729,65.84909058,0,88.64425659,92.31842804,96.46614075,99.54315186,102.1120605,104.8615036,104.0310593
Ecuador,ECU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,0,0,0,0,0,0,0,0,38.77502823,0,0,0,39.81666946,40.32244873,0,44.89223099
Ecuador,ECU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.382999897,5.236000061,5.643000126,6.157000065,5.711999893,4.710000038,4.369999886,3.917000055,5.006000042,5.890999794,4.97300005,4.289999962,3.819999933,3.661999941,4.142000198,4.520999908
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.800000191,4.25,4.897999763,5.659999847,5,3.779999971,3.549999952,3.140000105,3.920000076,4.610000134,4.090000153,3.460000038,3.230000019,3.079999924,3.480000019,3.619999886
Estonia,EST,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.6,99.6,99.6,99.5,99.8,99.7,99.7,99.7,99.7,99.7,99.8,99.7,99.8,99.7,99.7,99.7
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.08763444,6.003674251,6.77136793,7.600265185,6.804007771,9.526426972,9.76558337,7.57914052,-5.132000958,-14.62905503,2.444265118,7.263084581,3.228200494,1.458428636,3.011366587,1.853020046
Estonia,EST,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,65,59,52,49,45,41,36,39,34,31,25,25,23,23,21,18
Estonia,EST,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,70.48,69.47,68.21,70.69,70.71,70.59,72.84,73.23,74.33,74.18,73.99,74.84,74.97,75.27,75.4,76.8
Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.9,10.1,9.3,8.5,7.8,7.2,6.6,6,5.5,5,4.6,4.2,3.9,3.6,3.3,3.1
Estonia,EST,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.58354369,93.76374813,93.94401239,94.12433646,94.30472033,94.48516402,94.66566751,95.2084326,95.37136357,95.53429142,95.69721121,95.86012132,96.02401971,96.14587898,96.1137049,96.0815323
Estonia,EST,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.227386728,0,0,0,0,8.457242673,0,0,0,0,8.519848763,8.442558919,7.810698651,7.482813578,7.705552572,7.003727673
Estonia,EST,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.967041,103.7744522,102.3805313,101.1879425,99.68179321,98.90731049,97.70076752,98.90847778,101.6107101,103.0611725,103.0321426,101.7139435,100.9544907,99.56826019,98.00723267,97.14640808
Estonia,EST,"School enrollment, secondary (% gross)",SE.SEC.ENRR,93.82781219,94.95307159,97.68678284,97.67468262,100.0868988,102.7890778,103.1119003,103.2427292,102.2679291,102.7376175,105.2892609,107.3688278,107.8115692,108.1674194,108.4098969,111.0414276
Estonia,EST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,54.5440712,58.6614418,61.53720856,64.39907837,66.18383789,67.91280365,67.86591339,67.67472839,66.44184113,66.63191986,68.18450928,70.36908722,72.37506866,73.9212265,73.30776215,72.1676178
Estonia,EST,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.60900021,13.23200035,8.678999901,10.38099957,8.824999809,6.902999878,5.585000038,3.756999969,5.131999969,10.29899979,14.09700012,11.57999992,9.097999573,8.156000137,6.808000088,6.133999825
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.35999966,13.13000011,10.02999973,11.28999996,10.25,8.029999733,5.909999847,4.590000153,5.449999809,13.55000019,16.70999908,12.32999992,10.02000046,8.630000114,7.349999905,6.190000057
Ethiopia,ETH,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,5.6,0,0,0,6.4,5.7,0,0,0,0,0,10.8,0,23.1,15.5,0
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.07321748,8.301306321,1.514725706,-2.161359722,13.57260314,11.81876595,10.83472707,11.456167,10.78852169,8.802553198,12.55053835,11.17829623,8.647811633,10.58227005,10.25749296,10.39246302
Ethiopia,ETH,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,421,409,393,376,358,341,325,310,296,282,268,253,239,224,207,192
Ethiopia,ETH,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,81.62,82.06,82.49,82.92,83.33,83.71,83.6,83.48,83.35,83.2,83.06,82.93,82.81,82.7,82.41,82.12
Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,140.7,134.6,128.3,121.8,115.3,108.9,102.8,97,91.6,86.7,82,77.7,73.5,69.6,65.9,62.4
Ethiopia,ETH,People practicing open defecation (% of population),SH.STA.ODFC.ZS,77.08181502,74.02507493,70.97453741,67.93219674,64.89757396,61.87080584,58.85152533,55.83274958,52.74309695,49.66892809,46.60942146,43.56597714,40.53834893,37.53364479,34.54544412,31.57458485
Ethiopia,ETH,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,4.975609066,5.362436475,5.535455912,5.726244486,5.935043365,6.161740563,6.406574901,6.674751772,7.022537739,7.389051059,7.775105666,8.179737392,8.603385458,9.039095602,9.492952501,9.964319063
Ethiopia,ETH,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,35.53396675,0,0,0,0,34.35100758,0,0,0,0,35.63414541,36.31794195,35.97384213,35.88420536,35.04359745,38.85860469
Ethiopia,ETH,"School enrollment, primary (% gross)",SE.PRM.ENRR,54.71841812,60.58218002,63.79333878,65.08451843,67.91499329,79.0526123,83.22889709,89.07444,94.75041199,93.42681885,91.65653229,94.27971649,94.26506042,91.28489685,99.25276184,100.971489
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,13.53886986,16.44326019,18.74282074,19.70783997,22.19964027,25.10318947,29.22883987,32.29912186,33.40739059,33.59592819,34.83549118,36.00415039,37.57714081,33.6199646,34.14893723,34.93946838
Ethiopia,ETH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1.186560035,1.469179988,1.649150014,2.309279919,2.599430084,2.810039997,0,0,3.62789011,5.372210026,7.483180046,7.88365984,8.223600388,8.561479568,8.105319977,9.584710121
Ethiopia,ETH,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.701000214,4.410999775,4.160999775,3.895999908,3.555000067,3.28399992,3.243000031,3.196000099,3.155999899,3.119999886,3.065999985,3.028000116,2.993999958,2.944999933,2.953999996,2.960999966
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.509000063,3.303999901,3.130000114,2.941999912,2.693000078,2.5,2.470000029,2.434999943,2.405999899,2.380000114,2.338999987,2.312000036,2.286999941,2.25,2.262000084,2.273999929
Finland,FIN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,99.8,99.9,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.7
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.773362458,2.610019124,1.707148962,2.003784203,3.99209129,2.779850556,4.027409658,5.299336507,0.783995061,-8.074447432,3.185958654,2.547664838,-1.397545728,-0.901696316,-0.364908157,0.543659212
Finland,FIN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,12,10,9.9,8.7,7,7.4,6.1,6.5,7.2,8.7,6.6,6.7,5.5,5.6,5.3,5.6
Finland,FIN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,74.2,74.64,74.94,74.72,74.44,74.51,75.09,75.42,75.83,74.77,74.34,74.67,74.96,74.91,75.21,75.63
Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3,4.2,4.1,4,3.9,3.7,3.6,3.5,3.3,3.2,3,2.9,2.8,2.7,2.6,2.5
Finland,FIN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.49111032,93.92930489,94.36748845,94.80567972,95.243871,95.68206228,96.12025245,96.55844374,96.99663169,97.43482743,97.87301426,98.31120221,98.74939572,99.1875859,99.6257783,99.63062162
Finland,FIN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,7.093878711,0,0,0,0,7.142454436,0,0,0,0,7.190331396,7.283699708,6.601133581,6.278689198,6.468639868,6.063834353
Finland,FIN,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.2671967,101.2640228,100.3905716,99.6743927,98.78333282,98.41797638,98.00862885,98.55609894,98.97754669,99.21356964,99.48232269,99.75524139,100.3409805,100.3441467,100.6207199,100.560791
Finland,FIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,124.5789337,127.1246338,128.7950745,131.5444946,110.7331314,111.7896881,111.455658,110.1139832,108.606781,107.4755478,107.5860596,108.0977707,108.2427597,144.2861176,146.4275665,150.0198669
Finland,FIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,82.3295517,84.31597137,84.83998108,86.94397736,89.51747131,91.67951965,93.15744781,93.75906372,94.69184113,91.29065704,93.44780731,94.9199295,92.87734985,90.9941864,88.88166046,87.67987061
Finland,FIN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.98999977,10.76099968,10.16499996,9.937000275,10.57400036,8.607999802,8.083000183,7.186999798,6.69299984,7.56799984,7.636000156,7.096000195,7.051000118,7.515999794,7.945000172,8.842000008
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.13000011,10.28999996,10.42000008,10.47000027,10.35999966,8.380000114,7.71999979,6.849999905,6.369999886,8.25,8.390000343,7.78000021,7.690000057,8.18999958,8.659999847,9.380000114
France,FRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99,99.6,97,97.4,98,97.9,98.3,98.1,98,97.9,97.5,96.2,97.1,98.3,98.3,97.7
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.923669227,1.983721419,1.135531482,0.823160757,2.829752929,1.66321998,2.449323601,2.424736243,0.25494596,-2.873313828,1.949437623,2.192700633,0.313134751,0.576326675,0.956183052,1.112912341
France,FRA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,13,12,12,12,10,10,9.9,11,11,9.6,9.3,9.1,9,9,8.6,8.5
France,FRA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,68.64,68.35,68.68,69.56,69.48,69.59,69.54,69.66,69.79,70.13,70.17,70.05,70.58,71.01,70.94,71.23
France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.4,5.3,5.1,4.9,4.8,4.6,4.5,4.4,4.4,4.3,4.2,4.2,4.1,4.1,4.1,4.2
France,FRA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,FRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.44197832,96.45019858,96.45825304,96.46615234,96.65429182,96.84229692,97.03018118,97.21793315,97.40557116,97.59309329,97.78049038,97.96775727,98.15490382,98.3419109,98.52676642,98.7072818
France,FRA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.72301795,0,0,0,0,14.70450609,0,0,0,0,14.84562127,14.87801926,13.83475371,13.5943087,12.28970307,12.74570798
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.4282608,100.3822098,100.2492981,99.97544861,99.81118011,104.6364899,104.2788467,103.8597794,103.6221466,103.0411377,102.7615128,102.6911011,102.5231628,102.2764435,101.2803497,101.9896393
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.5902176,104.5711136,103.1863403,102.7721024,102.2200165,106.7816772,106.9275208,106.6935272,106.4328384,106.2392273,106.424942,106.6106415,105.8135834,104.3766022,103.425827,103.3960419
France,FRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,50.60308075,50.44728851,50.25168991,52.31697845,53.45763016,53.88233185,53.87541962,52.94754028,52.47552109,52.77310181,54.8817215,55.62572861,57.90901184,59.8487587,61.51047897,62.78593063
France,FRA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.20100021,10.50800037,9.796999931,9.133000374,9.87100029,9.265000343,9.112999916,8.093000412,7.43900013,8.80300045,9.069000244,9.119000435,9.357999802,9.789999962,10.02499962,9.904000282
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.22000027,8.609999657,8.699999809,8.31000042,8.909999847,8.489999771,8.449999809,7.659999847,7.059999943,8.739999771,8.869999886,8.81000042,9.399999619,9.920000076,10.28999996,10.35000038
Georgia,GEO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,95.5,96.6,97.4,97.2,97.5,98.3,98.8,99.4,99.6,99.7,99.6,99.8,99.8,99.9,99.9,99.9
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.838341066,4.805453273,5.473836801,11.05872319,5.794496346,9.589574062,9.419770648,12.57895343,2.418571659,-3.650513631,6.249487768,7.399999867,6.369008306,3.621305352,4.431924823,3.02220738
Georgia,GEO,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,254,243,228,210,192,175,161,149,140,133,127,122,119,116,106,99
Georgia,GEO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,66.19,68.95,67.13,68.88,67.73,67.8,68.57,69.32,70.05,70.74,72.61,73.66,74.31,73.74,74.57,75.43
Georgia,GEO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.6,34.1,31.5,28.8,26.2,23.6,21.3,19.1,17.2,15.6,14.2,13,12.1,11.4,10.9,10.5
Georgia,GEO,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.99568469,1.000730128,0.933138334,0.859363514,0.786696344,0.715132789,0.644890708,0.575920159,0.508052105,0.441282288,0.375598177,0.311006693,0.247498028,0.185080492,0.123740149,0.063478336
Georgia,GEO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,62.25452483,62.20201347,62.27734355,62.50825734,62.73817965,62.96711547,63.19550299,63.42335153,63.6502069,63.87608476,64.10141938,64.32577019,64.54958484,64.77197544,64.99382975,65.21470931
Georgia,GEO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,25.27380103,0,0,0,0,25.62728402,0,0,0,0,26.10123773,26.78360332,25.00284928,23.91020353,22.96670742,24.25264627
Georgia,GEO,"School enrollment, primary (% gross)",SE.PRM.ENRR,118.1746521,115.6947479,110.8205032,106.9096527,106.2339096,100.7800903,99.93818665,103.2273712,104.0247726,103.6957016,103.3403473,104.2706833,106.305542,106.3921967,104.2728119,102.7534714
Georgia,GEO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.20838165,89.27214813,92.67044067,95.47133636,91.52776337,94.39134979,95.30055237,100.6181107,99.31736755,95.13452148,0,0,0,97.43553925,97.45314789,99.35391235
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,39.05968857,40.86437988,43.76617813,45.85309982,45.78385162,51.37931061,42.73038101,41.81056976,38.87020874,28.88170052,32.58370972,34.78549957,32.24253082,37.91400146,42.28091812,46.48112869
Georgia,GEO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,10.49699974,10.6420002,10.97900009,11.54199982,11.76200008,12.66800022,11.64099979,12.56299973,17.58699989,19.05599976,17.52899933,17.35300064,18.33799934,16.15200043,14.45499992,13.90999985
Georgia,GEO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.81999969,11.15999985,12.59000015,11.51000023,12.61999989,13.81000042,13.56999969,13.27999973,17.87000084,20.70999908,20.20000076,19.62999916,19.64999962,19.42000008,17.44000053,16.51000023
Greece,GRC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.94,99.95,99.96,99.98,99.97,99.97,99.99,99.98,99.97,99.95,99.96,99.96,99.91,99.91,99.93,99.94
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.919770717,4.131612253,3.922871653,5.794531473,5.060992204,0.599142189,5.652433622,3.273746904,-0.335172342,-4.300733673,-5.478217742,-10.14931483,-7.086696786,-2.515997222,0.475695947,-0.19608763
Greece,GRC,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,7.3,5.2,5.9,6.1,7.6,7.2,6.4,6.4,6.1,5.6,4.6,4.7,5.4,5.2,5.1,4.7
Greece,GRC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,64.9,64.03,64.82,65.53,66.99,66.91,67.2,67.03,66.96,67.51,67.78,67.41,67.69,67.76,67.62,68.02
Greece,GRC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.4,6,5.6,5.2,4.9,4.6,4.3,4.1,4,3.9,3.9,4,4,4.1,4.3,4.4
Greece,GRC,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.706222191,0.652022286,0.595469624,0.539942051,0.360968209,0.319519536,0.279188522,0.239948292,0.201786306,0.164703424,0.128672991,0.093674007,0.059691114,0,0,0
Greece,GRC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.77080526,98.79788512,98.82633781,98.85418218,98.94515698,99.03555136,99.12539616,99.2146827,99.3034361,99.39163332,99.47931597,99.56646958,99.65310993,99.73924654,99.81441497,99.87830294
Greece,GRC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.91860796,0,0,0,0,19.30810369,0,0,0,0,19.06108814,20.00154124,18.4207689,17.77941628,17.36504185,17.74055711
Greece,GRC,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.60521698,96.32824707,97.38613129,97.95394897,98.68874359,97.83577728,97.67706299,96.79380035,0,0,98.51425171,98.29023743,99.16412354,98.92430115,97.87486267,99.52629852
Greece,GRC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.81149292,92.35897064,97.81794739,95.55149841,95.86618805,100.8174896,100.7695236,98.19933319,0,0,106.317627,103.1835785,104.5624008,105.7672272,102.2894592,102.2004013
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,50.7843399,58.03318024,64.92796326,70.00507355,76.22245026,85.31207275,90.0983429,87.39504242,0,0,103.7962799,109.1592636,113.7406006,116.3768234,122.4020004,0
Greece,GRC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,17.14299965,16.00099945,15.42800045,14.54800034,16.05999947,15.51799965,13.82999992,12.96899986,11.54699993,13.31599998,16.36199951,21.53499985,28.24399948,31.3920002,30.20000076,28.89299965
Greece,GRC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.25,10.46000004,9.970000267,9.409999847,10.31000042,9.989999771,9.010000229,8.399999619,7.760000229,9.619999886,12.71000004,17.86000061,24.44000053,27.46999931,26.48999977,24.89999962
Hungary,HUN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.5,99.6,99.6,99.6,99.6,99.6,99.7,99.6,99.5,99.6,99.1,99,99,99.1,99.2,99.6
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.479194732,4.074088033,4.741286546,4.074249746,5.004620692,4.29427761,3.94606688,0.277372772,1.003943029,-6.597867219,1.076254043,1.866837475,-1.250226023,1.802522101,4.232209806,3.707315979
Hungary,HUN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,35,33,31,31,26,21,19,18,16,15,18,15,13,12,9.3,10
Hungary,HUN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,59.47,59.39,59.42,60.43,60.13,61.18,61.75,61.52,61.14,61.16,61.82,62.29,63.49,64.33,66.6,68.37
Hungary,HUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.1,9.6,9,8.4,7.9,7.5,7.2,6.8,6.5,6.2,6,5.9,5.7,5.6,5.4,5.1
Hungary,HUN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HUN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,92.18903508,92.19385538,92.21520737,92.23592379,92.25658707,92.28040258,92.30730853,92.3340156,92.36052177,92.38677404,92.40967087,92.43236907,92.44861756,92.46257861,92.47649121,92.49035544
Hungary,HUN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.98184965,0,0,0,0,19.46655171,0,0,0,0,19.13552438,19.36069,17.52996008,17.2318312,16.31532793,17.23213014
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.1199112,100.2052078,99.01557159,98.11929321,97.50032806,98.16443634,99.58309174,99.00731659,100.6412506,101.0737686,100.856308,100.0155029,99.69792938,99.98496246,101.8569183,102.325119
Hungary,HUN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.13126373,98.45054626,100.0939178,102.2166595,95.95343781,96.2646637,96.09008789,96.16716003,96.04280853,96.24977112,97.08148956,96.79927063,98.06066132,104.7153473,104.1899109,103.0306168
Hungary,HUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,35.94100952,39.69805145,44.5506897,52.23563004,60.05670166,64.99211884,67.54415894,68.28498077,66.48384094,64.60788727,63.72238922,62.5932312,61.46318054,57.06502151,52.01586914,48.96213913
Hungary,HUN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.785999775,4.875,5.077000141,5.386000156,5.856999874,7.428999901,7.90899992,7.737999916,8.005000114,9.737000465,10.65999985,10.98200035,10.6079998,10.1420002,7.914000034,7.037000179
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.559999943,5.670000076,5.610000134,5.789999962,5.829999924,7.190000057,7.489999771,7.409999847,7.820000172,10.02999973,11.17000008,11.02999973,11,10.18000031,7.730000019,6.809999943
Iceland,ISL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.3,99.5,99.4,99.4,99.4,99,98.9,98.9,98.7,98.8,98.2,97.9,97.8,98.1,97.8,98.2
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.98504277,4.013497555,0.559519082,2.142688379,7.802399508,6.124438965,6.316993086,8.454860096,2.209496419,-7.66380956,-2.832774915,1.845779156,1.063636607,4.55246032,1.687215018,4.436663719
Iceland,ISL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,5.3,4.8,3.2,2,4.3,3.9,4.9,4.4,2.2,3.2,7.9,2.9,3.6,3.9,2.8,2.4
Iceland,ISL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,88.37,88.3,86.88,86.69,86.29,85.68,86.67,86.7,85.76,84.1,84.36,84.16,84.52,85.56,87.02,88.09
Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1,3.9,3.7,3.5,3.4,3.2,3.1,3,2.9,2.8,2.7,2.6,2.5,2.4,2.4,2.3
Iceland,ISL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,ISL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,89.53965939,90.16658513,90.79351148,91.42043418,92.04735628,92.67428381,93.30121068,93.92813278,94.55505087,95.18197998,95.80890389,96.43582495,97.06274886,97.68967619,98.31660011,98.94352403
Iceland,ISL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,7.954558321,0,0,0,0,7.84294641,0,0,0,0,7.856536667,8.098884846,7.33692926,7.171207035,6.948896646,6.927968941
Iceland,ISL,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.9927902,102.887291,99.5475769,98.28539276,96.66490173,96.86299896,97.30982971,98.13413239,99.24107361,99.88291931,99.30812073,98.81152344,98.21530151,98.1158371,98.18360901,98.62542725
Iceland,ISL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.4570618,106.85923,111.9558716,116.3761826,110.0861816,111.2472534,111.0056,109.5019989,108.58461,106.5138168,107.3143463,106.6503067,110.00914,118.2447891,118.6156769,119.0788803
