Country Name,Country Code,Series Name,Series Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cyprus,CYP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Cyprus,CYP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Cyprus,CYP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Cyprus,CYP,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.3,98.5,98.3,97.2,98.3,98.6,98.3,98.7,99.9,97.4,97.1
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.853003838,4.713828666,5.098068453,3.646811991,-2.015262359,2.283544997,0.416712763,-3.447381424,-6.587482257,-1.776061912,3.418923188
Cyprus,CYP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.83,3.8,3.8,3.78,3.76,3.57,3.51,3.46,3.41,3.42,3.42
Cyprus,CYP,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,3.8,3.9,4.4,5.1,5.3,6.2,5.1,6.3,4,3.8,6.1
Cyprus,CYP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,71.04,71.54,71.89,71.53,71.8,72.36,71.79,71.85,72.15,73.22,72.79
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.101,78.371,78.81,78.981,79.401,79.665,79.999,80.109,80.402,80.771,80.966
Cyprus,CYP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.5,4.2,3.9,3.7,3.5,3.4,3.2,3.1,3,2.9,2.9
Cyprus,CYP,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Cyprus,CYP,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,99.84425627,99.83509487,99.82593347,99.81677208,99.80761068,99.79844929,99.78928789,99.78012649,99.7709651,99.7618037,99.75264231
Cyprus,CYP,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.8965,1.8374,2.0147,2.0507,2.1064,2.1562,2.2484,2.296,2.4076,2.4993,2.6236
Cyprus,CYP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.7180449,20.08186599,20.08186599,20.08186599,20.08186599,20.08186599,20.09096399,19.22484321,18.68454574,18.29352737,19.10134763
Cyprus,CYP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.34,3.5,4.33,5.47,6.31,6.55,7.66,8.69,9.83,9.59,10.51
Cyprus,CYP,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.8579483,102.3869095,102.4738388,103.3517075,105.3647614,101.6243286,101.2005386,100.1753464,99.76197815,99.15271759,99.30011749
Cyprus,CYP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.54328156,96.59815216,97.77915192,98.32904053,98.38755798,91.44080353,92.82562256,95.29985046,98.31169128,99.41673279,99.77831268
Cyprus,CYP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,33.22082138,33.41991043,36.17380905,42.61800003,52.00389099,48.31158066,46.53973007,45.86359024,47.52524185,53.10435104,60.10123062
Cyprus,CYP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.539999962,5.434999943,4.600999832,4.251999855,5.471000195,6.414000034,7.625,11.02600002,15.13099957,15.01900005,14.76500034
Cyprus,CYP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.300000191,4.539999962,3.920000076,3.650000095,5.360000134,6.260000229,7.860000134,11.80000019,15.86999989,16.09000015,14.90999985
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.268,68.125,67.982,67.839,67.695,67.551,67.406,67.261,67.137,67.031,66.946
Czechia,CZE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Czechia,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Czechia,CZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Czechia,CZE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Czechia,CZE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.7,99.7,99.6,99.6,99.7,99.9,99.9,99.8,99.8,100
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.60161753,6.766932681,5.570338859,2.686411951,-4.657331092,2.434902159,1.760359624,-0.785004299,-0.045903674,2.262102897,5.388380838
Czechia,CZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.57,7.45,7.33,7.21,7.14,7.3,7.06,6.93,6.7,6.68,6.67
Czechia,CZE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,11,11,8.8,8.9,7,6.8,6.2,6.2,5.2,5.2,5.6
Czechia,CZE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,70.47,70.36,69.92,69.7,70.05,70.12,70.45,71.48,72.8,73.53,74.13
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.92439024,76.52439024,76.72439024,76.97560976,77.07804878,77.42439024,77.87317073,78.07560976,78.17560976,78.82439024,78.57804878
Czechia,CZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.4,4.1,3.9,3.7,3.5,3.4,3.3,3.2,3.1,3.1,3.2
Czechia,CZE,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Czechia,CZE,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,99.88411835,99.88617753,99.8882367,99.89029588,99.89235505,99.89441423,99.89647341,99.89853258,99.90059176,99.90265093,99.90265093
Czechia,CZE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.5465,4.2723,4.2612,3.5415,3.5612,3.5743,3.6125,3.6502,3.6628,3.9345,3.9516
Czechia,CZE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.94659258,,,,,20.67687047,20.08124665,18.74317608,17.996287,17.39121549,17.41645169
Czechia,CZE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,7.53,7.88,8.32,8.99,10.25,10.95,12.16,12.8,13.95,14.85,14.84
Czechia,CZE,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.21469879,99.99620056,103.1852722,105.734848,105.9728622,103.8044205,100.7608566,99.36768341,98.74181366,98.66822815,99.51667786
Czechia,CZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.67085266,96.03755951,94.9588089,94.14958191,93.85027313,94.65641785,95.79878998,96.79180908,103.9989471,104.6972198,105.0893021
Czechia,CZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,48.34936142,50.13668823,54.1823616,58.06951141,61.07540894,63.94588089,65.57000732,65.6711731,65.08576965,65.62409973,64.48162842
Czechia,CZE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.795999527,8.850000381,6.738999844,5.605999947,7.723999977,8.458999634,7.889999866,8.213000298,8.288000107,7.394000053,6.078000069
Czechia,CZE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.929999828,7.150000095,5.320000172,4.389999866,6.659999847,7.28000021,6.710000038,6.980000019,6.949999809,6.110000134,5.050000191
Czechia,CZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.602,73.533,73.463,73.394,73.324,73.255,73.185,73.197,73.29,73.384,73.477
Denmark,DNK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Denmark,DNK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Denmark,DNK,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Denmark,DNK,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.8,98.7,97.8,,98.7,98.5,98.5,98.2,96.3,95.9,95.4
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.336641308,3.913007978,0.909238928,-0.512016745,-4.90654773,1.870991147,1.336777767,0.226499792,0.933340972,1.619393811,2.342591108
Denmark,DNK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.86,3.79,3.69,3.57,3.49,3.5,3.13,,3.07,2.69,2.53
Denmark,DNK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,8.4,7.2,7.5,6.9,6.1,6.9,7.4,7,6.7,6,6.5
Denmark,DNK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,79.7,80.52,80.23,79.45,78.72,77.94,77.56,76.9,76.3,76.42,76.86
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.84390244,78.09512195,78.19512195,78.44634146,78.59756098,79.1,79.8,80.05121951,80.3,80.7,80.70243902
Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5,4.8,4.5,4.4,4.2,4.1,4.1,4.1,4.1,4.1,4.1
Denmark,DNK,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Denmark,DNK,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Denmark,DNK,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.3333,3.4192,3.4527,3.5768,3.6488,3.7211,3.7808,3.8243,3.8335,3.8632,3.9257
Denmark,DNK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.07842801,,,,,11.92914817,12.66233138,11.11552501,10.82027884,11.06670453,10.65728566
Denmark,DNK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,16.12,15.26,17.69,18.54,19.33,21.2,23.83,26.93,27.05,30.18,32.89
Denmark,DNK,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.73159027,99.30143738,100.0146713,99.61479187,99.56536865,99.58200836,100.7806702,101.3565598,101.5455627,101.2942276,101.4564438
Denmark,DNK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,124.0997162,119.9998398,118.758873,117.8412323,117.9756165,119.4968491,122.6990204,123.4057922,129.3380432,129.3281708,130.2518616
Denmark,DNK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,80.37451172,79.01963043,78.55219269,75.68209076,74.28376007,73.59667206,76.75834656,79.10832214,80.9310379,81.02908325,82.12949371
Denmark,DNK,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.27699995,4.537000179,4.197999954,4.068999767,5.668000221,6.763999939,7.622000217,7.795000076,7.669000149,7.146999836,6.53000021
Denmark,DNK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.829999924,3.900000095,3.799999952,3.680000067,6.409999847,7.75,7.769999981,7.800000191,7.380000114,6.929999828,6.28000021
Denmark,DNK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.856,86.098,86.293,86.487,86.654,86.795,86.957,87.142,87.292,87.41,87.526
Ecuador,ECU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,91.7,92.3,92.7,93.05,93.3,93.6,93.9,94,94.1,94.3,94.4
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.83264923,96.31526184,96.81261444,97.20657349,96.47086334,97.46214294,96.87269592,97.19493103,98.0346756,98.97606659,98.82588196
Ecuador,ECU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,89.64994049,91.09749603,92.18968201,93.27339172,92.28255463,93.67670441,91.94873047,93.05280304,95.44513702,97.50285339,97.0184021
Ecuador,ECU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.66875458,99.52588654,99.63354492,99.58668518,98.98438263,99.71504974,99.78308105,99.62886047,99.54737091,99.83164215,99.86940765
Ecuador,ECU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,78.54901573,80.55069977,82.00180292,83.95904554,85.64073514,87.43770842,89.67107929,91.68642725,93.31784454,94.73425268,94.23076244
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.291308267,4.403526434,2.190063972,6.3571306,0.566491592,3.525298669,7.868140919,5.641962067,4.946511267,3.788868549,0.098872608
Ecuador,ECU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.3,,1.5,1.5,1.6,1.59,1.62,1.5,1.51,1.55,1.57
Ecuador,ECU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,40,41,43,42,40,40,42,44,42,40,39
Ecuador,ECU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,70.45,71.81,70.42,70.66,68.8,67.83,66.99,67.65,67.08,66.85,69.21
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.514,74.689,74.844,74.983,75.184,75.43,75.743,76.062,76.369,76.622,76.789
Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.5,22.6,21.7,20.8,19.9,19,18.1,17.3,16.6,15.9,15.4
Ecuador,ECU,People practicing open defecation (% of population),SH.STA.ODFC.ZS,10.26461644,9.567571061,8.874330967,8.185239066,7.500267776,6.819246968,6.146488612,5.479792218,4.815871921,4.154824209,3.496447184
Ecuador,ECU,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,93.54918373,94.10550881,94.66227621,95.21948594,95.77713799,96.33523238,96.89376908,97.45274812,98.01216949,98.57203318,99.1323392
Ecuador,ECU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.8,,,,1.5983,2.1111,1.6582,,,,2.0648
Ecuador,ECU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.91466892,,,,,19.97918812,19.321995,19.55771048,18.1186093,16.23418751,15.69970761
Ecuador,ECU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,16.16,14.19,15.88,15.32,12.87,11.79,13.15,13.2,11.85,12.18,13.07
Ecuador,ECU,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.874321,109.210762,110.0121078,107.6865463,112.23349,113.0802536,114.1176682,112.2776184,111.3694992,112.8784866,107.6838379
Ecuador,ECU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.00888062,64.27047729,65.84909058,,88.64425659,92.31842804,96.46614075,99.54315186,102.1120605,104.8615036,104.0310593
Ecuador,ECU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,40,,,38.77502823,,,,39.81666946,40.32244873,,44.89223099
Ecuador,ECU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.710000038,4.369999886,3.917000055,5.006000042,5.890999794,4.97300005,4.289999962,3.819999933,3.661999941,4.142000198,4.520999908
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.779999971,3.549999952,3.140000105,3.920000076,4.610000134,4.090000153,3.460000038,3.230000019,3.079999924,3.480000019,3.619999886
Ecuador,ECU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.711,61.907,62.104,62.3,62.495,62.69,62.851,62.988,63.125,63.261,63.398
Estonia,EST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Estonia,EST,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Estonia,EST,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Estonia,EST,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.7,99.7,99.7,99.7,99.7,99.8,99.7,99.8,99.7,99.7,99.7
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.526426972,9.76558337,7.57914052,-5.132000958,-14.62905503,2.444265118,7.263084581,3.228200494,1.458428636,3.011366587,1.853020046
Estonia,EST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.38,5.55,5.48,5.63,5.37,5.27,5.36,5.53,5.01,5.01,4.96
Estonia,EST,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,41,36,39,34,31,25,25,23,23,21,18
Estonia,EST,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,70.59,72.84,73.23,74.33,74.18,73.99,74.84,74.97,75.27,75.4,76.8
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.56829268,72.69146341,72.81463415,73.77073171,74.82439024,75.42926829,76.22926829,76.32682927,77.14146341,77.03414634,77.5902439
Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.2,6.6,6,5.5,5,4.6,4.2,3.9,3.6,3.3,3.1
Estonia,EST,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,99.98545421,99.98545421,99.98545421,99.98545421,99.98545421,99.98545421,99.98545421,99.98545421,99.98545421,99.98545421,99.98545421
Estonia,EST,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.1401,3.1762,3.2508,3.3348,3.2767,3.2422,3.2929,3.2822,3.3318,3.3564,3.4152
Estonia,EST,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.457242673,8.519848763,8.519848763,8.519848763,8.519848763,8.519848763,8.442558919,7.810698651,7.482813578,7.705552572,7.003727673
Estonia,EST,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,18.85,17.18,18.56,20.29,24.13,25.35,24.98,24.88,24.43,25.3,28.16
Estonia,EST,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.90731049,97.70076752,98.90847778,101.6107101,103.0611725,103.0321426,101.7139435,100.9544907,99.56826019,98.00723267,97.14640808
Estonia,EST,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.7890778,103.1119003,103.2427292,102.2679291,102.7376175,105.2892609,107.3688278,107.8115692,108.1674194,108.4098969,111.0414276
Estonia,EST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,67.91280365,67.86591339,67.67472839,66.44184113,66.63191986,68.18450928,70.36908722,72.37506866,73.9212265,73.30776215,72.1676178
Estonia,EST,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.902999878,5.585000038,3.756999969,5.131999969,10.29899979,14.09700012,11.57999992,9.097999573,8.156000137,6.808000088,6.133999825
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.029999733,5.909999847,4.590000153,5.449999809,13.55000019,16.70999908,12.32999992,10.02000046,8.630000114,7.349999905,6.190000057
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.735,68.607,68.479,68.351,68.223,68.094,67.965,67.974,68.122,68.269,68.416
Ethiopia,ETH,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,1.1,1.3,1.4,1.6,1.9,2.1,2.5,2.9,3.2,3.7,4.3
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,14,18.59540367,20.2854805,21.98278999,23.69003868,25.4099369,23,28.89851952,30.67167282,27.20000076,29
Ethiopia,ETH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.646618784,6.492838383,8.170144081,9.700676918,11.24337864,12.80028725,9.590688705,15.98018551,17.62691307,12.00607586,15.49694633
Ethiopia,ETH,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,85.69999695,82.61438751,83.34597015,84.09263611,84.84870148,85.60847473,85.19999695,87.11638641,87.85442352,91.98252106,85
Ethiopia,ETH,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,5.7,,,,,,10.8,,23.1,15.5,6.7
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.81876595,10.83472707,11.456167,10.78852169,8.802553198,12.55053835,11.17829623,8.647811633,10.58227005,10.25749296,10.39246302
Ethiopia,ETH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.2,0.2,,0.2,,,6.3,,,,0.3
Ethiopia,ETH,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,341,325,310,296,282,268,253,239,224,207,192
Ethiopia,ETH,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,83.71,83.6,83.48,83.35,83.2,83.06,82.93,82.81,82.7,82.41,82.12
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.008,55.149,56.426,57.592,58.804,59.73,60.721,61.543,62.373,62.905,63.649
Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,108.9,102.8,97,91.6,86.7,82,77.7,73.5,69.6,65.9,62.4
Ethiopia,ETH,People practicing open defecation (% of population),SH.STA.ODFC.ZS,61.87080584,58.85152533,55.83274958,52.74309695,49.66892809,46.60942146,43.56597714,40.53834893,37.53364479,34.54544412,31.57458485
Ethiopia,ETH,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,77.46617029,77.91461309,78.36324652,78.81207058,79.26108527,79.71029058,80.15968652,80.60927308,81.05905028,81.50901809,81.95917654
Ethiopia,ETH,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.0321,0.0269,0.0224,0.0251,0.0252,,,,,,0.05
Ethiopia,ETH,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,34.35100758,,,,,35.63414541,36.31794195,35.97384213,35.88420536,35.04359745,38.85860469
Ethiopia,ETH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.73,94.54,94.16,94.09,94.18,94.11,93.56,93.3,92.49,91.25,91.56
Ethiopia,ETH,"School enrollment, primary (% gross)",SE.PRM.ENRR,79.0526123,83.22889709,89.07444,94.75041199,93.42681885,91.65653229,94.27971649,94.26506042,91.28489685,99.25276184,100.971489
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,25.10318947,29.22883987,32.29912186,33.40739059,33.59592819,34.83549118,36.00415039,37.57714081,33.6199646,34.14893723,34.93946838
Ethiopia,ETH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.810039997,,,3.62789011,5.372210026,7.483180046,7.88365984,8.223600388,8.561479568,8.105319977,9.584710121
Ethiopia,ETH,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.28399992,3.243000031,3.196000099,3.155999899,3.119999886,3.065999985,3.028000116,2.993999958,2.944999933,2.953999996,2.960999966
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.5,2.470000029,2.434999943,2.405999899,2.380000114,2.338999987,2.312000036,2.286999941,2.25,2.262000084,2.273999929
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.7,15.899,16.116,16.51,16.91,17.319,17.735,18.16,18.575,18.998,19.428
Finland,FIN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.7
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.779850556,4.027409658,5.299336507,0.783995061,-8.074447432,3.185958654,2.547664838,-1.397545728,-0.901696316,-0.364908157,0.543659212
Finland,FIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.05,6.99,6.73,6.57,6.25,5.85,5.52,5.3,4.87,4.53,4.35
Finland,FIN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,7.4,6.1,6.5,7.2,8.7,6.6,6.7,5.5,5.6,5.3,5.6
Finland,FIN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,74.51,75.09,75.42,75.83,74.77,74.34,74.67,74.96,74.91,75.21,75.63
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.81707317,79.21463415,79.26341463,79.56829268,79.7195122,79.87073171,80.47073171,80.62682927,80.97560976,81.1804878,81.4804878
Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.7,3.6,3.5,3.3,3.2,3,2.9,2.8,2.7,2.6,2.5
Finland,FIN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Finland,FIN,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Finland,FIN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.9913,3.0262,3.0351,3.0618,3.0861,3.2653,3.2635,3.2854,3.2966,3.3922,3.3309
Finland,FIN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,7.142454436,7.190331396,7.190331396,7.190331396,7.190331396,7.190331396,7.283699708,6.601133581,6.278689198,6.468639868,6.063834353
Finland,FIN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,31.52,31.25,31.8,34.61,32.46,33.43,35.14,38.72,38.52,41.25,43.23
Finland,FIN,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.41797638,98.00862885,98.55609894,98.97754669,99.21356964,99.48232269,99.75524139,100.3409805,100.3441467,100.6207199,100.560791
Finland,FIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,111.7896881,111.455658,110.1139832,108.606781,107.4755478,107.5860596,108.0977707,108.2427597,144.2861176,146.4275665,150.0198669
Finland,FIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,91.67951965,93.15744781,93.75906372,94.69184113,91.29065704,93.44780731,94.9199295,92.87734985,90.9941864,88.88166046,87.67987061
